date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,DOGEUSDT,ADAUSDT,MATICUSDT,LTCUSDT,TRXUSDT,DOTUSDT,SOLUSDT,AVAXUSDT,XMRUSDT,ATOMUSDT,TONUSDT,ETCUSDT,BCHUSDT,XLMUSDT,ALGOUSDT,VETUSDT,FILUSDT,NEARUSDT,EOSUSDT,HBARUSDT,THETAUSDT
2022-10-16,19262.98,1305.95,272.5,0.4766,0.05891,0.3703,0.7984,51.43,0.06187,6.18,30.17,15.75,143.1,11.699,0,23.11,110.3,0.1135,0.3225,0.02294,5.15,3.002,1.05,0.0613,1.007
2022-10-15,19069.39,1274.92,268.2,0.4818,0.05857,0.3641,0.7892,50.39,0.06174,6.05,29.59,15.43,139.5,11.515,0,22.78,107.9,0.112,0.3189,0.02276,5.2,2.924,1.051,0.0603,0.992
2022-10-14,19176.93,1296.27,269.4,0.4883,0.05866,0.3667,0.7933,51.31,0.06393,6.05,30.0,15.67,140.6,11.643,0,23.14,107.5,0.1125,0.3174,0.02282,5.07,3.007,1.008,0.0616,0.991
2022-10-13,19375.13,1287.08,271.6,0.4791,0.05965,0.3768,0.775,51.1,0.061,6.11,30.49,15.66,142.9,11.339,0,22.98,108.8,0.1121,0.3196,0.02303,5.14,3.04,1.015,0.065,1.006
2022-10-12,19155.53,1294.44,270.9,0.4881,0.05981,0.3814,0.7829,52.23,0.06173,6.18,31.16,15.96,144.8,11.742,0,23.8,111.7,0.1164,0.3135,0.02276,5.14,3.155,1.039,0.0656,1.014
2022-10-11,19060.0,1280.11,271.4,0.4861,0.06025,0.3908,0.7909,52.03,0.06166,6.17,30.8,15.95,144.8,12.173,0,23.75,111.1,0.1161,0.3178,0.02275,5.14,3.173,1.043,0.0609,1.02
2022-10-10,19131.87,1290.03,271.5,0.4939,0.05938,0.4012,0.8136,52.63,0.06274,6.25,31.96,16.21,142.2,12.436,0,24.23,111.6,0.1236,0.3194,0.02277,5.16,3.218,1.034,0.0582,1.017
2022-10-09,19439.02,1323.13,278.2,0.5325,0.06212,0.423,0.8255,53.9,0.06236,6.48,32.92,16.9,145.7,13.194,0,26.97,117.2,0.1287,0.3389,0.0231,5.43,3.518,1.121,0.0602,1.062
2022-10-08,19417.96,1315.48,276.4,0.517,0.06165,0.4219,0.8144,52.79,0.06205,6.31,32.58,16.79,147.6,13.148,0,26.97,116.9,0.1261,0.3348,0.02293,5.39,3.494,1.112,0.0603,1.052
2022-10-07,19530.09,1331.1,282.3,0.5177,0.06235,0.424,0.8315,52.83,0.06251,6.33,32.98,16.9,146.5,13.056,0,27.5,116.7,0.1222,0.3416,0.02316,5.48,3.552,1.121,0.0604,1.064
2022-10-06,19960.67,1352.06,287.0,0.4934,0.06345,0.4288,0.8336,53.53,0.06277,6.34,33.36,17.04,149.2,13.016,0,27.84,118.4,0.1195,0.3491,0.02342,5.48,3.623,1.155,0.0581,1.074
2022-10-05,20158.26,1352.2,294.2,0.4887,0.06478,0.4309,0.8512,54.63,0.06245,6.44,34.04,17.39,146.2,13.005,0,27.63,122.1,0.1189,0.3538,0.02388,5.58,3.696,1.175,0.058,1.089
2022-10-04,20337.82,1361.49,296.2,0.4795,0.06584,0.4355,0.8351,55.28,0.06236,6.5,34.09,17.44,146.8,13.019,0,27.9,121.1,0.1191,0.3577,0.02394,5.6,3.623,1.2,0.0584,1.082
2022-10-03,19629.08,1323.09,286.9,0.4621,0.06034,0.4276,0.8002,54.17,0.06137,6.37,32.89,17.14,141.8,12.855,0,27.43,116.3,0.1168,0.3544,0.02352,5.52,3.541,1.186,0.0578,1.065
2022-10-02,19056.8,1276.72,284.7,0.4485,0.05927,0.4194,0.7631,51.82,0.06093,6.15,32.06,16.53,136.9,11.992,0,26.94,114.3,0.1185,0.3543,0.02257,5.37,3.48,1.16,0.0563,1.03
2022-10-01,19310.95,1311.79,282.9,0.4754,0.06059,0.43,0.767,52.92,0.06049,6.27,32.44,16.95,141.1,12.682,0,27.54,117.1,0.1215,0.3548,0.02333,5.52,3.556,1.224,0.0576,1.061
2022-09-30,19422.61,1328.72,284.8,0.4799,0.06167,0.4347,0.7778,53.48,0.06101,6.32,33.25,17.2,147.4,13.024,0,27.74,120.1,0.1146,0.3535,0.02308,5.69,3.559,1.183,0.0573,1.073
2022-09-29,19591.51,1335.7,284.1,0.4877,0.06086,0.4381,0.7631,53.96,0.06099,6.43,33.93,17.35,148.5,12.771,0,27.8,116.9,0.1154,0.3549,0.02346,5.79,3.587,1.205,0.0578,1.093
2022-09-28,19412.82,1337.2,281.6,0.4489,0.06051,0.4361,0.7473,53.29,0.05954,6.38,33.22,17.26,147.1,12.997,0,27.63,114.1,0.1083,0.3494,0.02288,5.85,3.578,1.148,0.0579,1.091
2022-09-27,19079.13,1328.02,272.3,0.4457,0.06048,0.4411,0.7389,52.65,0.05938,6.37,32.69,17.3,144.3,13.491,0,28.1,114.3,0.1102,0.3521,0.02261,5.73,3.618,1.154,0.0582,1.087
2022-09-26,19227.82,1336.17,276.1,0.4683,0.06113,0.4473,0.7557,53.44,0.05959,6.56,33.88,17.57,145.7,13.913,0,28.48,116.3,0.1138,0.3686,0.02271,5.7,3.686,1.182,0.0601,1.095
2022-09-25,18807.38,1294.63,274.3,0.4917,0.06117,0.4464,0.7397,52.53,0.0597,6.2,32.34,17.32,141.0,13.976,0,28.37,113.5,0.1173,0.3882,0.0224,5.71,3.649,1.165,0.0589,1.081
2022-09-24,18920.5,1317.13,274.4,0.4878,0.0631,0.4511,0.7527,53.43,0.05985,6.27,33.38,17.6,141.7,13.635,0,28.67,117.3,0.1179,0.3853,0.02286,5.57,3.699,1.199,0.061,1.101
2022-09-23,19289.91,1327.25,276.7,0.5069,0.06337,0.4618,0.7784,55.22,0.06042,6.44,33.66,17.97,141.5,14.223,0,28.88,120.1,0.1232,0.3991,0.02324,5.69,3.792,1.229,0.0611,1.139
2022-09-22,19401.63,1326.46,275.3,0.4862,0.05958,0.4584,0.7521,53.57,0.06022,6.45,32.43,17.68,144.3,14.633,0,28.62,116.5,0.123,0.3699,0.02288,5.52,3.865,1.238,0.06,1.114
2022-09-21,18461.36,1245.78,264.0,0.3936,0.05715,0.4389,0.7007,51.09,0.05905,6.12,30.65,16.55,135.0,13.39,0,27.73,108.9,0.1105,0.3352,0.02191,5.24,3.641,1.181,0.0565,1.029
2022-09-20,18875.0,1322.93,266.3,0.414,0.05839,0.4422,0.7333,52.3,0.05978,6.28,31.41,16.65,142.4,13.919,0,29.12,112.8,0.1172,0.3297,0.02267,5.32,3.82,1.339,0.0575,1.037
2022-09-19,19537.02,1375.98,271.9,0.3848,0.05853,0.4527,0.7655,52.91,0.06028,6.39,32.62,17.28,140.6,15.62,0,30.38,112.0,0.1116,0.3171,0.02284,5.48,4.055,1.298,0.0589,1.049
2022-09-18,19416.18,1334.51,266.2,0.3576,0.05743,0.4477,0.7533,52.63,0.06077,6.44,31.1,16.7,140.7,14.693,0,29.54,111.8,0.1069,0.293,0.02242,5.26,3.916,1.274,0.0575,1.036
2022-09-17,20113.62,1468.83,279.1,0.3762,0.0622,0.4859,0.8279,57.83,0.06228,7.06,33.68,18.48,147.6,16.405,0,34.43,122.1,0.1133,0.311,0.02434,5.91,4.379,1.471,0.0617,1.121
2022-09-16,19803.3,1433.9,274.9,0.3552,0.06046,0.4746,0.8069,55.95,0.06132,6.9,32.25,18.05,149.2,16.605,0,34.1,119.5,0.1071,0.2979,0.02338,5.82,4.206,1.424,0.0606,1.084
2022-09-15,19701.88,1472.75,271.1,0.3261,0.0586,0.4662,0.8251,56.34,0.06131,6.93,33.07,18.21,145.7,14.897,0,35.68,117.6,0.1022,0.2949,0.02321,5.72,4.184,1.381,0.061,1.087
2022-09-14,20226.71,1638.39,279.3,0.3415,0.06115,0.4809,0.8645,60.18,0.06162,7.21,34.12,19.12,149.9,13.969,0,39.21,119.9,0.1052,0.303,0.024,5.96,4.508,1.475,0.0642,1.111
2022-09-13,20173.57,1574.4,277.4,0.3326,0.05964,0.4635,0.8461,59.1,0.06068,7.06,33.0,18.87,145.2,13.9,0,35.29,117.6,0.1045,0.2965,0.02353,5.86,4.419,1.471,0.0648,1.087
2022-09-12,22395.74,1716.37,294.1,0.3598,0.06393,0.5012,0.9301,61.38,0.06386,7.66,37.44,21.38,164.1,15.528,0,38.44,129.0,0.1139,0.3236,0.0257,6.55,5.092,1.66,0.0738,1.187
2022-09-11,21826.87,1766.11,295.3,0.3552,0.06369,0.5098,0.8934,62.16,0.06419,7.7,34.99,20.68,159.2,15.693,0,38.53,130.3,0.1144,0.3266,0.02573,6.41,4.896,1.713,0.064,1.18
2022-09-10,21648.34,1774.12,296.7,0.3573,0.06466,0.5121,0.906,63.28,0.06474,7.77,35.03,20.44,157.8,15.992,0,39.25,132.6,0.1147,0.3219,0.02569,6.36,4.815,1.747,0.0638,1.188
2022-09-09,21360.11,1718.23,293.4,0.3568,0.06385,0.5022,0.8905,61.13,0.06343,7.75,34.67,20.38,161.4,16.128,0,39.14,132.7,0.1144,0.3244,0.02564,6.38,4.811,1.661,0.0637,1.188
2022-09-08,19319.77,1635.37,280.5,0.3396,0.06096,0.479,0.8448,57.96,0.06126,7.39,33.61,19.13,152.2,13.883,0,37.11,126.5,0.1044,0.3077,0.02425,5.87,4.69,1.602,0.0611,1.125
2022-09-07,19292.84,1630.0,278.9,0.3369,0.06097,0.4787,0.8404,57.31,0.06181,7.2,32.69,19.01,149.4,12.929,0,37.27,118.7,0.103,0.2989,0.0238,5.85,4.378,1.665,0.0607,1.11
2022-09-06,18790.61,1559.01,262.5,0.3212,0.05889,0.4625,0.8157,54.11,0.06069,6.87,30.88,18.21,145.0,11.779,0,34.4,112.2,0.0997,0.2852,0.02294,5.6,4.071,1.395,0.0584,1.071
2022-09-05,19796.84,1617.8,276.9,0.3329,0.06275,0.4984,0.8819,60.39,0.06295,7.36,32.18,19.44,157.6,12.633,0,39.65,125.7,0.1051,0.3045,0.02448,6.14,4.233,1.568,0.0622,1.176
2022-09-04,20000.3,1579.28,279.1,0.3317,0.06323,0.5035,0.8951,60.9,0.06351,7.37,32.16,19.01,155.6,13.045,0,32.45,118.3,0.1064,0.3126,0.02501,6.27,4.24,1.492,0.0615,1.17
2022-09-03,19831.9,1557.46,277.8,0.3297,0.06271,0.4803,0.889,60.15,0.0631,7.28,31.12,18.89,154.4,12.623,0,32.23,117.8,0.1053,0.3032,0.02424,6.51,4.171,1.517,0.0608,1.145
2022-09-02,19951.86,1575.35,277.5,0.3314,0.06165,0.4543,0.8719,60.99,0.06261,7.3,31.23,18.86,153.3,12.611,0,32.44,116.3,0.1046,0.3023,0.02412,5.83,4.178,1.547,0.0617,1.133
2022-09-01,20131.46,1586.16,278.3,0.3331,0.06239,0.4575,0.8844,57.58,0.06328,7.18,31.61,19.33,154.6,12.733,0,32.93,116.7,0.105,0.2936,0.02431,5.78,4.346,1.48,0.0634,1.164
2022-08-31,20050.02,1554.1,279.2,0.3277,0.06135,0.4462,0.8323,53.84,0.06339,7.03,31.5,19.14,149.3,11.816,0,32.43,115.2,0.1043,0.2885,0.02422,5.75,4.374,1.373,0.0631,1.158
2022-08-30,19811.66,1524.59,281.6,0.3267,0.06154,0.4531,0.8153,53.01,0.06472,7.0,31.47,19.39,148.7,11.927,0,32.33,114.6,0.1024,0.2916,0.02435,5.72,4.2,1.393,0.0634,1.153
2022-08-29,20285.73,1551.8,285.9,0.3337,0.06384,0.4504,0.8168,55.8,0.06337,7.27,32.42,19.32,152.7,11.435,0,33.53,119.5,0.1059,0.298,0.02486,6.01,4.033,1.494,0.0658,1.183
2022-08-28,19555.61,1426.76,276.5,0.3224,0.06178,0.4293,0.7824,53.41,0.06141,6.86,30.44,18.53,146.4,10.567,0,30.94,112.6,0.1027,0.2824,0.02367,5.63,3.764,1.426,0.0626,1.097
2022-08-27,20037.6,1491.06,277.9,0.3346,0.06351,0.4499,0.8049,53.01,0.0629,7.04,31.53,20.03,145.1,11.171,0,33.03,115.2,0.1056,0.2888,0.02443,5.83,3.916,1.539,0.0629,1.125
2022-08-26,20241.05,1508.18,279.6,0.3393,0.06351,0.4316,0.7651,52.68,0.06158,6.93,31.72,20.66,142.7,11.549,0,33.9,116.0,0.1039,0.2828,0.02445,5.66,3.938,1.547,0.0627,1.153
2022-08-25,21559.04,1695.11,301.2,0.3491,0.06898,0.4645,0.8183,56.63,0.06549,7.58,35.27,22.99,154.1,12.859,0,37.09,130.6,0.1104,0.3071,0.02673,6.36,4.314,1.732,0.0697,1.261
2022-08-24,21368.08,1656.56,296.4,0.3456,0.06791,0.4578,0.8136,56.46,0.06482,7.56,34.89,23.01,150.6,13.019,0,35.29,130.4,0.1094,0.3022,0.02623,6.28,4.269,1.773,0.0674,1.225
2022-08-23,21529.12,1665.41,299.3,0.3472,0.06884,0.4658,0.8322,57.08,0.06631,7.64,35.68,23.5,154.3,12.122,0,34.32,133.3,0.1107,0.3075,0.02645,6.38,4.304,1.805,0.0671,1.237
2022-08-22,21399.83,1624.66,300.0,0.344,0.0684,0.4615,0.8099,57.22,0.06562,7.41,35.41,22.55,153.8,11.09,0,34.06,122.7,0.1095,0.303,0.02615,6.33,4.119,1.837,0.0665,1.215
2022-08-21,21515.61,1618.13,301.9,0.3449,0.06932,0.4626,0.8205,55.67,0.0659,7.44,36.47,22.97,154.3,10.642,0,33.67,119.7,0.111,0.3063,0.02655,6.41,4.227,1.57,0.0696,1.229
2022-08-20,21140.07,1576.04,283.7,0.3368,0.06933,0.4508,0.7863,54.1,0.06579,7.22,35.28,22.3,148.8,10.233,0,32.78,114.6,0.109,0.3002,0.02576,6.24,4.151,1.411,0.0676,1.194
2022-08-19,20834.39,1609.01,279.1,0.3344,0.06776,0.45,0.7695,53.99,0.06407,7.31,35.81,22.44,142.3,10.753,0,32.92,114.4,0.1081,0.3029,0.02568,6.46,4.25,1.273,0.0653,1.199
2022-08-18,23191.2,1846.39,298.1,0.3704,0.07474,0.5119,0.857,60.02,0.06741,8.08,39.52,24.21,161.1,11.442,0,39.56,129.1,0.1159,0.3336,0.02816,7.48,4.853,1.484,0.0708,1.324
2022-08-17,23342.66,1834.25,306.9,0.3795,0.08021,0.5384,0.8848,60.52,0.06832,8.37,40.54,25.55,168.6,11.745,0,40.3,133.8,0.1213,0.3405,0.02928,8.19,4.989,1.48,0.0735,1.393
2022-08-16,23854.74,1876.67,316.1,0.377,0.08677,0.557,0.9343,61.33,0.06974,8.84,43.08,27.1,169.1,11.399,0,39.89,136.4,0.1219,0.3527,0.03068,8.42,5.264,1.382,0.0768,1.446
2022-08-15,24094.82,1899.06,319.5,0.3751,0.07662,0.5499,0.9505,60.67,0.06886,8.78,43.72,27.88,163.1,11.4,0,41.91,137.2,0.1235,0.3576,0.03137,8.42,5.399,1.273,0.0778,1.488
2022-08-14,24305.24,1935.31,317.6,0.3757,0.08168,0.5695,1.0005,63.14,0.07036,8.96,44.87,28.18,164.1,11.583,0,41.54,139.5,0.1257,0.3639,0.03225,8.23,5.616,1.306,0.0789,1.525
2022-08-13,24441.38,1983.55,324.3,0.378,0.07293,0.5593,1.0256,63.8,0.06997,9.31,46.6,29.16,165.0,11.902,0,43.55,144.2,0.1268,0.3683,0.03297,8.37,5.884,1.35,0.0812,1.588
2022-08-12,24403.68,1958.28,327.9,0.3796,0.0723,0.5402,0.9344,62.88,0.07045,9.48,45.48,29.34,165.2,12.05,0,43.38,143.2,0.1264,0.3652,0.03336,8.76,5.975,1.328,0.0829,1.623
2022-08-11,23934.39,1880.19,323.6,0.3802,0.07084,0.5303,0.9211,61.84,0.07034,9.2,42.77,28.53,158.5,11.754,0,42.08,142.9,0.1253,0.3611,0.0327,8.34,5.761,1.312,0.0809,1.57
2022-08-10,23954.05,1853.57,328.8,0.3814,0.07126,0.5374,0.9381,61.59,0.07038,9.52,42.47,29.18,167.4,11.973,0,38.82,142.2,0.126,0.3642,0.0327,8.3,5.904,1.277,0.0788,1.612
2022-08-09,23149.95,1702.76,324.4,0.3672,0.06904,0.5129,0.8908,59.16,0.0684,8.89,40.33,27.42,157.7,11.386,0,36.41,134.7,0.1221,0.3453,0.0302,8.04,5.365,1.178,0.0748,1.523
2022-08-08,23810.0,1777.05,324.9,0.3787,0.07011,0.5371,0.9218,62.61,0.0701,9.27,42.18,27.91,166.9,11.813,0,38.06,143.6,0.1301,0.3629,0.0315,8.72,5.489,1.251,0.0799,1.618
2022-08-07,23174.39,1700.19,322.8,0.3722,0.06897,0.5276,0.907,61.1,0.06962,8.65,40.6,27.9,164.6,11.36,0,37.72,141.0,0.1239,0.3559,0.03127,8.8,4.98,1.229,0.077,1.662
2022-08-06,22954.21,1690.6,315.2,0.3715,0.06863,0.5112,0.9076,60.83,0.06947,8.52,40.07,26.63,160.6,10.631,0,37.82,141.3,0.1217,0.3491,0.03087,9.45,4.902,1.226,0.0768,1.553
2022-08-05,23312.42,1736.81,315.9,0.3764,0.06981,0.5174,0.928,62.47,0.06989,8.8,40.55,24.95,161.6,10.967,0,38.3,142.0,0.1185,0.3586,0.03142,8.34,5.196,1.258,0.0758,1.632
2022-08-04,22622.98,1607.96,311.8,0.371,0.06725,0.4997,0.8915,59.65,0.06891,8.1,38.83,23.36,159.4,10.356,0,34.78,134.3,0.1139,0.3363,0.02954,8.09,4.421,1.188,0.072,1.416
2022-08-03,22818.37,1618.16,297.5,0.3695,0.06621,0.5005,0.8883,57.77,0.06783,8.0,38.54,23.04,156.7,10.159,0,35.95,133.9,0.1142,0.3266,0.02934,8.08,4.512,1.174,0.0707,1.381
2022-08-02,22987.79,1630.91,283.8,0.3714,0.06652,0.4963,0.8768,58.05,0.06831,7.93,39.79,22.85,156.9,9.914,0,36.52,133.7,0.1151,0.3266,0.02779,8.19,4.311,1.187,0.0726,1.37
2022-08-01,23268.01,1630.28,283.2,0.3791,0.06845,0.5124,0.8914,59.44,0.06986,8.17,41.65,23.57,160.7,10.396,0,34.95,137.9,0.1182,0.3425,0.02758,8.79,4.272,1.256,0.0768,1.482
2022-07-31,23293.32,1678.12,283.4,0.3792,0.06807,0.5161,0.9279,59.74,0.06886,8.62,42.35,23.72,154.8,10.351,0,36.35,139.3,0.1176,0.3361,0.02711,9.77,4.231,1.331,0.0757,1.338
2022-07-30,23643.51,1697.0,287.8,0.3879,0.06965,0.5263,0.9309,60.42,0.06911,8.21,43.84,24.23,155.9,10.705,0,39.45,145.5,0.1196,0.3377,0.02742,8.03,4.359,1.308,0.0728,1.388
2022-07-29,23773.75,1721.68,293.6,0.3679,0.06877,0.5218,0.9387,60.65,0.06924,8.19,41.91,24.49,159.9,11.169,0,40.5,151.9,0.1177,0.3369,0.02668,5.97,4.369,1.3,0.0715,1.416
2022-07-28,23842.93,1724.52,277.2,0.3739,0.06909,0.513,0.9339,63.41,0.06968,7.86,42.91,24.2,162.4,10.865,0,40.81,155.8,0.1167,0.3365,0.02634,5.93,4.368,1.314,0.0723,1.346
2022-07-27,22952.45,1635.74,271.6,0.3594,0.06721,0.5111,0.8968,59.01,0.06866,7.68,40.23,23.39,161.7,10.31,0,32.92,127.4,0.1126,0.3288,0.02519,5.66,4.149,1.255,0.0706,1.279
2022-07-26,21254.67,1449.12,249.4,0.3372,0.06252,0.4677,0.7833,53.88,0.06536,6.78,36.25,20.71,151.0,9.222,0,25.17,118.9,0.1056,0.3113,0.02332,5.32,3.755,1.111,0.0658,1.198
2022-07-25,21310.9,1440.79,244.6,0.3362,0.06193,0.4752,0.7703,54.0,0.06369,6.76,36.65,20.92,143.4,8.98,0,23.27,118.0,0.1058,0.3119,0.02333,5.24,3.787,1.108,0.0651,1.161
2022-07-24,22579.68,1597.7,261.4,0.3586,0.06755,0.512,0.8795,58.39,0.06683,7.4,40.93,23.79,151.4,9.976,0,25.53,131.9,0.1132,0.3402,0.02506,5.64,4.352,1.203,0.0724,1.288
2022-07-23,22451.07,1548.67,259.2,0.3592,0.06804,0.517,0.8712,56.32,0.06698,7.33,39.97,23.6,146.3,10.118,0,25.54,122.4,0.1116,0.3348,0.02502,5.57,4.308,1.164,0.0686,1.301
2022-07-22,22684.83,1535.27,262.4,0.3578,0.06743,0.4828,0.8508,56.09,0.067,7.29,40.54,23.63,149.0,10.642,0,24.88,123.3,0.1119,0.3375,0.02526,5.48,4.321,1.175,0.0694,1.223
2022-07-21,23152.19,1575.45,265.6,0.3669,0.06998,0.4993,0.9057,58.02,0.06802,7.53,43.11,24.99,151.1,11.051,0,26.3,123.1,0.1136,0.3492,0.02533,5.63,4.375,1.053,0.0712,1.257
2022-07-20,23223.3,1521.58,258.2,0.3635,0.07014,0.491,0.8318,57.2,0.06753,7.47,42.04,23.59,151.5,9.68,0,23.35,121.7,0.112,0.3446,0.02532,5.59,4.184,1.04,0.0704,1.23
2022-07-19,23396.62,1542.32,268.6,0.3729,0.06901,0.5152,0.9255,57.9,0.06909,7.79,44.87,24.72,146.3,10.519,0,25.25,128.3,0.1185,0.372,0.02611,6.04,4.533,1.077,0.0734,1.326
2022-07-18,22432.58,1581.04,264.1,0.3653,0.06756,0.4904,0.9583,58.6,0.06882,7.66,43.52,23.95,146.9,9.577,0,25.26,121.4,0.1142,0.3595,0.02473,5.94,4.062,1.056,0.0705,1.293
2022-07-17,20798.16,1338.65,247.8,0.3433,0.06306,0.4478,0.7529,55.76,0.06744,6.92,38.62,20.63,136.0,8.921,0,19.25,110.3,0.1066,0.3365,0.02319,5.68,3.524,0.984,0.0647,1.203
2022-07-16,21195.6,1355.85,249.8,0.3505,0.06439,0.4578,0.7292,55.08,0.06895,7.2,39.58,21.25,138.9,9.237,0,17.3,109.5,0.1096,0.3405,0.0237,5.39,3.643,1.008,0.0666,1.192
2022-07-15,20830.04,1231.25,238.5,0.3342,0.06294,0.4421,0.7037,51.78,0.06703,6.79,37.36,19.35,138.8,9.058,0,15.06,106.2,0.1073,0.3275,0.02297,5.23,3.502,0.976,0.0652,1.166
2022-07-14,20588.84,1193.42,238.5,0.3338,0.06246,0.4416,0.7096,51.32,0.06679,6.72,37.15,19.76,134.0,8.99,0,14.73,103.0,0.1072,0.3296,0.02281,5.36,3.492,0.971,0.0641,1.166
2022-07-13,20234.87,1115.0,230.5,0.3237,0.06194,0.4383,0.6389,49.56,0.06624,6.47,34.94,18.83,124.2,8.211,0,14.42,102.5,0.1054,0.31,0.02225,5.29,3.337,0.95,0.0632,1.15
2022-07-12,19328.75,1038.58,220.6,0.3116,0.05982,0.4171,0.5362,47.33,0.06461,6.28,32.68,16.75,123.1,7.81,0,13.84,97.2,0.1003,0.2926,0.02149,5.08,3.188,0.917,0.0594,1.088
2022-07-11,19963.61,1096.4,225.6,0.3152,0.06175,0.4347,0.563,48.71,0.06475,6.53,33.42,17.35,127.0,8.18,0,14.2,99.1,0.1013,0.297,0.02204,5.19,3.225,0.94,0.0608,1.139
2022-07-10,20862.47,1168.36,234.7,0.3255,0.06728,0.4624,0.5717,52.12,0.06763,6.86,36.71,19.16,129.8,8.79,0,15.13,106.8,0.1075,0.3101,0.02338,5.49,3.526,1.003,0.0649,1.195
2022-07-09,21591.83,1217.02,243.3,0.3448,0.06947,0.478,0.5899,54.09,0.0698,7.25,38.06,19.89,127.2,8.98,0,15.85,111.3,0.1127,0.3214,0.02408,5.79,3.793,1.038,0.0686,1.267
2022-07-08,21594.75,1214.04,240.7,0.3402,0.06906,0.4661,0.6059,51.35,0.06902,7.04,38.12,19.72,125.3,8.98,0,15.57,108.6,0.1131,0.3141,0.02374,5.74,3.587,1.012,0.064,1.242
2022-07-07,21624.98,1237.49,241.4,0.3422,0.07055,0.4776,0.5628,52.15,0.06862,7.3,38.46,20.18,130.4,9.36,0,15.88,111.5,0.1137,0.3224,0.02407,5.8,3.704,1.031,0.0648,1.281
2022-07-06,20564.51,1186.57,238.6,0.3324,0.06844,0.4623,0.5257,50.34,0.06755,6.93,37.04,19.17,125.6,8.9,0,15.22,105.9,0.1094,0.3108,0.02357,5.56,3.501,1.0,0.0625,1.227
2022-07-05,20175.83,1132.5,230.8,0.3252,0.06716,0.4571,0.5127,49.7,0.06814,6.84,35.4,18.03,122.6,8.92,0,14.93,104.1,0.108,0.3078,0.02269,5.49,3.393,0.972,0.0617,1.2
2022-07-04,20236.71,1151.0,231.5,0.3287,0.06938,0.4695,0.4918,52.26,0.06733,7.17,36.71,17.92,124.0,8.75,0,15.4,108.1,0.1113,0.3196,0.02332,5.55,3.521,0.986,0.0636,1.252
2022-07-03,19315.83,1074.26,219.2,0.3215,0.06721,0.4561,0.4621,50.95,0.06628,6.85,33.39,16.65,116.6,8.09,0,14.81,105.7,0.1091,0.3096,0.02257,5.3,3.323,0.944,0.0624,1.218
2022-07-02,19252.81,1067.01,218.3,0.3156,0.06667,0.4559,0.493,50.55,0.06475,6.83,33.36,16.33,116.0,8.07,0,14.77,106.6,0.1086,0.3076,0.02235,5.34,3.312,0.937,0.0633,1.185
2022-07-01,19279.8,1059.73,216.9,0.3139,0.06644,0.4487,0.4621,51.19,0.06512,6.75,32.84,16.12,115.4,8.09,0,14.64,101.5,0.1101,0.3066,0.02226,5.35,3.352,0.91,0.0617,1.17
2022-06-30,19942.21,1071.01,219.6,0.3321,0.06644,0.4599,0.4808,53.84,0.06481,7.06,33.76,16.99,113.1,7.57,0,15.01,103.2,0.1123,0.3147,0.02277,5.4,3.338,0.926,0.0635,1.198
2022-06-29,20123.01,1100.21,219.7,0.3296,0.06956,0.4662,0.4974,53.68,0.06492,7.03,34.05,17.79,119.0,7.4,0,15.23,104.6,0.1101,0.3017,0.02277,5.46,3.429,0.936,0.0647,1.235
2022-06-28,20281.29,1144.05,226.9,0.3375,0.0661,0.4694,0.5107,52.68,0.06591,7.31,35.35,18.12,117.6,7.34,0,15.44,103.3,0.1143,0.3126,0.02343,5.51,3.417,0.944,0.0659,1.263
2022-06-27,20742.56,1192.51,233.8,0.3537,0.07216,0.4856,0.532,55.86,0.06703,7.74,38.52,19.32,120.4,7.78,0,16.56,111.5,0.1191,0.3311,0.02458,5.78,3.739,0.985,0.07,1.33
2022-06-26,21038.07,1197.79,233.9,0.3592,0.07296,0.4899,0.559,56.61,0.06504,7.84,39.39,19.73,125.3,8.06,0,16.69,112.9,0.1203,0.3321,0.02428,5.82,3.792,0.99,0.0687,1.336
2022-06-25,21491.19,1242.36,239.7,0.3676,0.06852,0.4984,0.601,58.88,0.0648,8.13,42.22,21.36,127.4,8.67,0,16.55,115.5,0.1268,0.3515,0.0262,6.08,4.172,1.007,0.0741,1.473
2022-06-24,21237.69,1225.02,240.2,0.3672,0.06694,0.4981,0.607,55.84,0.06584,8.18,41.91,20.47,126.6,8.26,0,16.41,114.3,0.1278,0.3497,0.0254,6.12,3.993,1.004,0.0738,1.387
2022-06-23,21110.13,1144.72,228.9,0.3358,0.06398,0.48,0.562,55.74,0.0638,7.78,38.15,18.29,122.7,8.13,0,15.93,116.4,0.118,0.3361,0.02415,5.79,3.554,0.974,0.0733,1.297
2022-06-22,19987.99,1050.19,214.4,0.3223,0.0617,0.4594,0.455,52.13,0.0631,7.39,34.12,16.09,111.2,7.05,0,15.2,112.8,0.1129,0.3138,0.02274,5.52,3.28,0.925,0.0698,1.221
2022-06-21,20723.52,1125.85,220.1,0.3294,0.06581,0.4813,0.42,53.52,0.0649,7.77,36.42,16.9,119.0,6.95,0,16.14,119.6,0.1145,0.3257,0.02368,5.96,3.518,0.964,0.0737,1.272
2022-06-20,20573.89,1128.24,216.5,0.3227,0.06002,0.4915,0.4,52.77,0.06115,7.87,35.24,17.1,117.3,6.82,0,16.24,118.7,0.1131,0.3186,0.02354,5.45,3.409,0.961,0.0706,1.276
